1
255 92 300000
90 84 125 86
232 59 238 72
137 63 190 71
202 36 203 85
175 61 241 68
57 47 114 81
18 78 107 92
150 33 247 89
217 84 250 86
5 21 122 84
142 54 210 61
49 2 62 39
47 34 194 64
173 90 229 92
81 8 201 49
88 84 210 84
214 72 253 86
221 74 235 87
45 24 161 51
58 88 244 91
161 52 228 57
219 67 241 82
67 25 252 43
199 71 214 74
213 78 232 80
87 14 101 66
82 2 244 54
130 54 236 68
253 12 253 29
58 75 206 92
136 33 210 68
82 79 84 87
62 2 126 53
250 84 255 87
80 11 120 85
77 18 172 63
31 66 94 91
101 62 192 79
163 25 186 54
141 11 154 16
221 79 244 89
116 73 199 75
90 44 207 54
127 37 230 61
193 9 195 9
155 39 177 48
124 37 231 81
48 84 173 87
228 50 232 54
150 80 159 92
140 57 189 85
162 10 173 45
10 17 163 65
63 55 187 68
94 68 229 88
24 26 51 45
103 67 225 72
85 86 198 86
225 33 230 91
229 18 232 23
124 36 252 66
214 9 230 43
248 71 254 89
67 76 190 80
93 17 224 37
73 47 116 88
62 61 186 83
154 28 233 38
133 63 220 86
142 34 144 60
222 10 222 91
214 79 247 80
37 44 247 44
49 58 205 75
101 56 133 75
54 70 158 81
242 53 252 75
52 21 143 68
8 12 105 28
153 22 251 40
124 61 182 92
234 8 254 29
127 23 220 46
83 56 195 92
117 28 184 37
60 7 224 33
80 81 137 85
247 50 247 60
136 84 167 85
252 92 253 92
29 25 214 25
47 43 206 70
165 72 166 77
187 59 229 84
119 18 146 70
2 82 78 90
211 92 236 92
16 23 237 89
173 75 249 84
44 59 61 75
125 66 213 73
237 22 250 82
158 3 238 31
107 27 166 61
71 66 234 85
241 68 241 85
7 60 169 68
80 59 121 81
90 54 148 54
51 52 241 92
80 43 240 68
12 57 186 63
181 10 184 66
18 24 174 41
98 17 253 32
196 20 197 42
255 79 255 83
12 60 233 92
244 67 255 92
96 43 231 53
211 79 217 79
7 90 62 91
220 58 224 80
215 29 231 86
147 26 248 64
34 43 145 59
221 30 236 42
136 13 180 82
184 57 234 88
135 87 197 89
120 58 136 60
252 87 252 89
32 22 163 88
61 60 72 83
61 69 94 72
70 17 248 35
96 17 220 26
242 55 255 63
154 46 179 76
71 90 191 90
148 24 172 43
207 84 224 84
44 72 165 89
131 12 208 76
172 43 210 66
71 37 131 79
13 13 76 63
242 77 249 79
66 43 192 56
106 47 202 50
37 74 250 77
76 73 76 91
225 46 252 56
172 82 184 86
251 12 254 67
219 60 249 92
223 60 229 77
67 36 203 77
7 4 140 12
79 29 181 75
167 43 169 55
106 41 143 52
248 90 253 90
6 13 233 17
136 51 140 54
183 83 246 89
149 45 206 60
97 23 216 85
138 77 236 92
236 35 240 41
250 92 253 92
149 61 232 85
185 3 204 22
196 25 245 66
120 9 238 56
122 33 199 70
250 65 253 83
197 31 205 41
89 90 136 90
213 3 238 68
214 84 219 86
142 10 195 70
186 14 250 71
180 39 207 77
77 74 239 88
42 34 235 54
83 75 252 82
52 20 124 36
164 48 251 52
91 5 223 39
203 18 215 78
82 91 192 92
58 61 59 63
241 68 246 79
137 35 221 50
66 87 248 92
207 8 245 32
22 91 154 92
127 69 209 77
54 54 139 82
221 26 237 76
27 52 30 57
128 80 252 80
53 42 144 61
227 79 245 82
77 43 212 53
13 28 72 84
104 3 208 83
184 56 230 87
197 66 233 77
35 35 133 85
232 81 233 82
86 15 125 67
180 58 200 79
16 43 210 89
148 87 150 89
47 36 166 88
55 24 140 39
62 19 87 74
217 69 231 72
251 92 253 92
35 60 71 84
7 61 84 65
11 21 154 54
138 1 186 14
216 11 221 17
3 82 84 85
42 26 58 42
143 75 224 81
146 68 197 84
86 38 219 64
63 87 195 88
117 60 170 86
182 14 196 20
7 88 164 89
33 23 247 55
47 48 187 79
162 14 186 53
69 84 223 87
73 21 98 53
130 88 233 88
129 35 252 51
67 22 207 92
38 13 226 21
220 14 230 31
150 51 195 71
126 56 156 75
228 40 243 53
35 18 116 33
143 50 192 70
22 32 141 78
200 91 207 92
255 66 255 74
84 59 108 72
146 89 237 91
115 72 212 91
178 10 237 19
216 88 229 89
191 33 227 46
185 82 229 88
98 47 177 51
231 73 245 80
116 17 176 46
245 4 255 91
108 51 202 89
121 89 126 90
102 30 184 51
81 58 118 87
178 74 231 78
127 30 136 56
122 12 185 54
151 49 220 68
239 49 254 60
52 12 221 24
19 38 46 76
134 50 184 54
4 30 108 32
109 82 119 90
97 43 236 81
33 42 232 77
194 2 207 46
236 81 255 92
52 86 89 88
121 2 236 63
202 40 207 43
42 80 90 92
72 14 110 23
5 36 68 67
204 83 226 89
43 66 145 87
153 45 164 59
106 48 194 75
98 88 235 91
79 32 169 57
178 8 209 74
85 58 169 88
218 87 218 88
158 77 195 80
121 44 232 61
192 61 227 85
138 77 187 88
156 59 252 59
135 46 194 85
75 1 113 16
29 28 211 29
22 74 88 74
110 55 188 64
133 92 227 92
227 76 254 92
116 41 224 84
18 51 23 81
66 85 212 88
167 42 223 52
135 86 151 86
242 77 247 88
229 38 249 72
245 12 254 89
221 29 240 30
2 84 48 86
57 89 239 90
242 34 250 38
139 36 180 69
107 90 252 90
181 6 207 8
170 10 211 28
131 80 242 88
107 76 137 83
86 42 244 91
219 40 220 75
222 37 244 43
155 11 233 47
105 86 237 87
79 81 147 82
52 9 205 19
68 80 217 90
95 23 221 90
34 79 221 88
99 37 187 55
173 60 184 70
27 22 86 29
152 22 238 30
227 81 250 85
106 8 182 80
193 85 235 87
107 59 134 66
28 79 246 87
173 69 234 70
137 7 216 50
155 52 185 71
41 60 144 86
26 11 63 90
12 23 69 92
190 86 241 88
51 76 72 84
142 80 213 80
149 41 221 44
210 52 211 74
189 17 206 72
120 10 242 27
242 70 252 85
137 89 147 91
244 63 253 80
37 44 254 44
69 31 158 77
156 22 191 55
1 33 135 59
14 12 164 14
78 14 107 21
27 15 131 82
211 37 233 40
170 43 237 77
194 2 203 39
59 49 136 54
119 19 179 75
67 54 194 68
154 78 188 88
41 18 202 92
98 30 239 49
188 50 211 78
93 85 119 90
213 34 239 92
197 63 253 92
106 59 177 86
118 14 235 44
74 66 113 71
219 45 245 91
220 80 249 81
4 21 38 37
245 28 255 59
56 43 111 54
181 88 242 89
38 71 245 72
252 32 252 73
155 30 202 71
240 5 250 67
78 90 134 92
138 32 152 87
189 21 205 69
59 13 129 77
146 41 221 67
160 16 212 67
34 90 52 91
65 83 229 90
246 23 247 35
101 29 137 51
103 21 111 55
248 85 253 91
197 56 253 68
248 5 249 71
22 13 84 53
250 24 250 25
90 48 210 91
190 60 206 87
238 40 249 83
204 16 216 89
241 38 254 79
175 32 229 50
63 50 105 73
176 60 181 62
123 31 126 55
46 9 151 82
173 2 208 3
122 7 170 52
232 70 235 76
208 32 238 62
11 14 92 25
88 84 98 86
255 21 255 54
180 31 185 90
34 50 159 92
41 54 88 89
36 6 112 74
76 30 94 76
137 57 149 78
200 43 201 57
48 77 228 86
178 67 188 67
239 40 249 47
100 88 142 88
63 26 194 83
246 78 246 80
112 14 217 85
194 22 220 90
124 88 236 92
239 4 252 24
221 34 249 50
155 54 214 66
120 72 243 87
136 71 223 73
24 77 169 82
228 25 243 29
117 61 231 62
149 51 222 90
214 1 232 57
34 16 235 22
181 41 244 68
159 69 227 74
253 91 254 92
53 51 155 63
81 2 131 29
179 75 180 82
105 28 187 79
47 17 246 48
126 67 245 74
185 69 253 88
66 28 73 54
30 21 75 46
233 31 253 66
187 17 241 40
73 1 178 88
95 37 214 53
126 26 179 27
60 63 119 74
170 91 187 92
236 66 242 68
61 73 141 76
4 28 211 83
77 60 235 88
48 69 201 91
5 30 201 55
239 70 254 79
31 1 98 17
209 39 239 49
108 88 146 90
71 89 126 92
238 10 243 73
6 25 185 82
7 54 60 77
2 47 211 56
174 77 254 78
99 4 158 70
62 39 151 78
34 68 94 87
205 91 253 91
41 12 230 57
156 18 206 55
128 5 167 18
7 64 135 89
26 4 230 92
156 63 212 73
26 76 47 84
46 54 230 77
67 27 234 61
127 63 218 76
226 1 236 76
255 61 255 74
211 35 243 66
21 87 238 90
148 38 155 59
244 72 247 73
101 50 131 56
145 41 254 75
127 11 188 52
144 65 189 69
82 91 99 91
90 88 131 88
90 57 92 91
47 12 58 89
2 7 78 75
213 83 251 89
146 22 166 65
214 32 218 90
58 5 243 35
192 78 244 82
27 82 184 88
10 55 212 79
239 73 250 75
117 50 238 64
189 19 237 34
19 73 91 79
21 56 167 91
195 88 207 91
105 40 128 49
215 16 241 40
235 30 252 53
186 37 231 54
5 89 96 92
169 77 235 86
209 85 226 92
255 30 255 42
187 12 199 57
18 84 153 90
148 43 166 43
23 21 97 61
80 73 252 87
164 11 170 50
191 75 248 80
184 54 202 72
234 58 253 65
81 7 219 14
109 43 220 51
156 13 192 50
108 82 204 91
176 32 250 38
21 44 117 49
209 49 232 66
182 81 248 87
213 88 229 92
94 19 208 27
133 30 153 88
136 73 141 92
30 39 214 48
235 56 241 83
215 50 245 90
194 58 220 83
2 24 6 33
177 18 242 54
44 92 213 92
60 13 78 25
98 45 228 71
65 36 210 89
246 46 254 66
18 24 77 83
92 50 163 70
24 53 46 83
144 38 235 72
124 19 176 41
22 82 231 88
244 40 247 77
2 68 57 90
146 72 238 72
144 39 169 49
163 11 197 62
214 37 249 86
167 23 219 85
245 61 252 89
206 91 238 92
236 82 236 84
17 61 143 73
236 82 236 91
204 21 221 87
197 44 244 74
252 88 255 88
99 23 145 63
246 10 251 35
211 32 234 33
191 32 211 78
100 76 113 90
239 71 246 89
75 36 239 69
161 31 247 85
227 43 235 57
249 28 252 39
243 51 248 80
180 52 238 56
14 60 89 87
73 68 240 68
118 84 158 91
31 63 179 89
158 62 238 77
75 82 236 92
174 91 197 92
107 79 218 87
165 15 217 92
254 84 254 92
251 37 252 87
222 9 239 18
97 87 169 87
63 60 134 60
139 91 150 92
193 18 238 60
136 5 158 86
24 53 40 78
177 67 195 87
180 28 190 88
157 23 172 40
143 89 168 90
50 44 57 57
122 35 161 91
59 81 101 88
126 85 225 89
148 29 193 65
209 45 231 58
230 21 239 55
216 65 217 86
113 21 115 54
59 78 227 79
98 84 142 91
131 44 161 86
196 43 198 76
208 59 255 69
247 58 251 78
157 5 228 92
59 23 182 23
16 58 34 59
203 13 239 65
89 67 242 89
7 82 191 86
172 36 172 38
171 34 179 54
67 89 72 92
166 54 246 76
101 8 142 42
99 41 166 76
23 9 252 62
192 90 214 90
199 57 228 92
5 84 240 87
145 48 174 59
107 45 238 84
14 64 154 71
62 83 155 89
57 47 88 57
255 63 255 68
228 36 238 70
167 89 168 91
182 27 245 62
105 24 180 76
192 5 255 48
19 28 246 80
31 1 220 24
116 75 138 83
172 5 230 54
220 24 254 63
197 58 227 82
33 41 241 61
25 83 95 87
187 16 235 79
139 22 145 78
241 57 244 84
44 67 246 77
16 38 127 63
177 92 232 92
57 37 156 86
19 11 169 43
183 82 189 89
38 63 42 72
238 91 245 92
210 79 238 88
212 38 214 43
213 17 253 20
123 11 185 56
147 65 214 79
169 67 180 77
122 23 129 69
9 21 244 23
117 1 225 86
94 29 142 92
237 86 247 91
212 36 236 51
222 72 233 81
216 62 237 87
119 63 179 76
255 4 255 27
204 64 225 84
6 51 57 54
156 27 232 74
89 11 204 59
33 57 58 92
48 8 163 38
240 30 251 59
182 44 243 61
116 8 133 83
73 7 106 20
102 39 233 54
188 34 196 58
103 39 144 59
62 4 237 17
157 77 183 90
54 44 118 85
109 58 175 63
71 37 172 82
181 27 187 79
90 41 255 70
36 67 223 82
181 47 208 72
27 92 58 92
41 81 63 81
29 70 147 77
70 26 76 32
87 46 108 83
175 65 214 84
47 1 239 32
237 61 244 66
229 66 251 76
96 51 111 72
74 47 152 55
174 14 240 69
252 25 254 83
221 34 255 62
193 36 222 74
226 49 244 57
98 80 233 85
207 37 250 92
33 6 111 40
15 1 138 72
187 11 202 45
44 35 105 36
122 40 191 40
49 67 51 69
89 73 207 77
15 51 190 77
52 7 93 46
21 65 123 88
13 6 45 22
3 5 217 25
219 2 236 60
30 68 114 71
116 58 212 78
89 34 250 49
117 73 198 87
25 33 69 64
78 47 247 63
114 55 129 62
76 62 228 67
14 8 235 43
68 58 170 91
16 38 118 54
63 12 113 55
17 7 137 87
192 84 210 90
169 86 182 86
22 15 208 80
14 46 78 87
187 66 196 72
182 86 244 92
77 73 181 82
28 19 239 79
10 89 206 92
255 2 255 3
103 10 103 62
203 87 206 87
49 6 173 13
243 71 248 83
190 56 244 73
121 15 210 70
179 77 183 82
112 2 164 2
211 83 243 91
154 23 167 56
98 77 215 83
149 56 202 61
26 64 170 73
143 48 234 62
171 17 244 85
150 30 204 86
207 21 247 84
241 73 244 74
236 43 241 61
137 34 139 37
198 30 227 55
102 89 150 89
66 24 172 78
54 52 106 75
182 68 186 92
235 61 252 63
212 37 230 37
229 92 252 92
17 65 215 84
43 31 49 81
173 59 246 59
180 17 239 18
72 37 203 39
199 32 221 59
129 63 218 75
223 79 238 81
41 34 59 64
46 53 236 66
6 78 20 85
154 68 161 68
164 88 237 88
231 2 248 91
189 29 230 29
213 15 234 91
36 56 126 72
101 57 200 72
74 4 220 71
151 42 232 45
84 72 152 79
211 70 215 83
185 85 185 85
71 15 177 67
121 20 200 76
232 75 244 79
218 2 250 38
125 90 144 90
64 82 199 88
181 1 182 30
136 14 241 50
214 64 216 70
134 86 211 88
117 36 238 63
253 79 255 92
65 58 190 90
54 85 96 85
93 70 162 92
161 18 234 31
77 85 200 88
12 89 41 89
108 56 224 63
92 72 228 80
125 42 172 77
106 90 147 91
61 82 78 89
97 25 254 45
22 11 56 41
45 90 118 90
210 42 229 78
3 12 232 53
111 83 205 90
242 89 249 92
108 61 226 78
5 80 193 89
193 81 232 92
114 24 241 85
82 27 214 44
228 20 251 47
121 25 238 84
73 53 234 90
38 18 160 77
49 27 169 92
4 36 78 63
201 24 222 55
181 78 246 78
86 75 110 89
33 23 246 26
76 42 169 89
72 1 189 85
237 57 237 76
52 64 65 85
1 17 150 42
239 40 245 59
144 30 241 62
17 70 246 79
190 69 234 81
87 32 183 89
37 7 136 27
206 4 236 50
79 68 159 80
20 65 190 85
177 89 199 91
22 21 135 58
70 66 147 79
247 12 253 20
40 1 136 84
116 8 223 84
202 53 227 53
220 20 224 44
59 35 123 73
36 1 130 1
109 37 238 85
246 4 252 57
41 6 64 28
230 1 237 12
241 27 248 91
37 81 126 88
145 81 152 89
78 90 154 92
35 88 81 89
193 69 222 91
190 62 220 82
143 67 165 87
36 90 93 90
112 49 233 74
253 50 255 88
81 35 189 78
186 22 202 39
109 50 137 67
229 86 242 87
250 1 253 33
37 80 82 92
225 32 238 87
47 55 243 75
136 64 230 80
231 77 245 87
47 33 249 65
253 34 255 41
214 64 237 82
157 54 190 73
193 37 218 67
54 51 227 69
119 10 221 57
198 13 200 44
98 34 199 91
73 13 99 87
249 60 251 79
154 91 193 92
126 13 251 22
135 23 168 89
194 49 207 62
214 35 222 81
133 15 249 21
111 36 200 61
90 28 144 54
140 29 242 60
41 68 166 72
253 87 254 91
54 36 56 40
247 19 253 20
186 13 207 16
124 34 193 55
19 56 225 82
71 72 92 85
117 20 212 59
85 66 123 76
190 64 202 82
114 8 250 57
76 74 207 86
95 44 190 55
102 25 201 69
132 57 192 68
188 64 212 64
176 57 232 71
237 29 243 59
111 87 239 91
161 18 198 64
235 21 236 48
182 79 216 87
222 12 246 19
251 42 251 89
147 43 162 85
120 46 124 63
254 15 254 16
202 81 240 89
216 10 244 38
140 57 219 74
214 56 254 67
212 3 226 46
105 53 132 84
59 35 156 76
18 41 247 79
250 90 255 92
194 23 245 73
147 68 148 84
209 73 233 82
138 90 214 91
126 18 215 43
50 13 103 60
127 25 225 91
136 61 139 73
39 19 178 69
27 8 121 30
152 9 200 11
134 84 158 89
132 7 159 78
255 48 255 62
2 22 103 39
111 91 207 91
234 19 239 86
24 36 232 76
213 61 216 83
87 60 99 72
144 35 166 41
234 87 247 88
55 40 103 47
77 52 146 86
213 22 225 78
161 12 250 60
28 76 148 90
171 23 234 58
28 11 87 52
218 23 250 83
34 69 223 91
101 79 175 83
146 41 222 53
115 29 174 80
93 32 173 54
216 40 233 92
5 83 49 88
95 11 169 36
41 14 98 65
159 37 161 76
47 55 175 71
111 47 172 74
116 89 122 91
217 80 219 90
12 74 159 84
169 60 237 79
150 14 173 43
6 69 239 78
161 85 244 89
23 29 103 58
155 4 155 64
201 51 216 65
86 81 237 81
17 74 251 89
152 74 157 79
70 20 219 84
63 10 89 46
146 20 162 57
117 85 250 89
104 80 191 84
110 43 139 49
13 68 103 79
193 81 241 85
181 57 208 62
69 75 121 83
48 7 189 20
132 51 194 51
157 56 161 72
66 49 69 58
62 18 242 89
137 65 237 87
74 77 162 85
209 16 249 44
93 59 139 65
50 79 193 84
239 38 247 81
160 78 187 82
227 9 251 59
72 26 197 47
158 44 230 89
104 8 128 91
46 19 124 30
202 52 217 75
141 75 155 77
65 75 107 92
102 41 155 58
62 21 92 90
112 61 203 71
240 56 254 78
219 72 241 88
253 63 254 69
198 6 207 33
60 28 88 80
78 85 247 88
12 58 136 72
37 84 106 91
54 7 236 41
65 70 236 77
224 80 235 81
144 12 211 27
16 88 219 92
200 10 226 57
58 64 141 91
66 91 194 92
231 90 250 90
221 20 240 80
235 82 236 88
131 17 201 75
156 83 217 88
41 12 79 82
176 40 183 51
115 59 224 88
153 69 198 70
214 91 247 92
250 61 252 62
220 56 239 73
41 83 254 85
101 14 116 84
64 30 129 45
134 51 167 79
195 71 255 83
243 70 247 70
206 66 216 85
253 45 254 86
94 45 211 57
22 20 112 20
154 88 214 92
110 69 120 75
63 24 187 84
160 10 191 81
140 37 188 92
234 78 241 82
73 4 232 74
122 71 199 75
85 69 211 79
194 61 222 84
204 65 218 80
108 90 172 92
59 77 170 81
78 16 139 17
90 62 137 70
115 27 126 86
106 51 147 51
189 8 221 33
144 38 147 83
12 51 205 75
71 11 93 20
114 22 176 51
232 91 247 92
7 43 193 76
58 19 241 25
64 66 123 91
144 26 144 43
214 80 244 90
3 90 44 91
73 14 217 18
173 8 209 77
223 64 251 77
6 60 23 88
74 86 75 88
185 82 198 84
201 19 224 58
160 71 243 72
105 68 200 81
70 29 211 80
76 9 229 51
117 90 247 91
5 49 202 84
89 21 220 61
3 77 215 86
58 30 183 90
9 21 123 78
52 1 227 90
60 47 168 69
144 39 208 52
185 74 237 92
165 12 195 37
71 60 111 84
75 6 203 25
7 5 134 50
219 89 255 90
70 14 230 46
198 45 223 59
216 14 222 16
179 3 209 8
254 80 254 80
179 24 237 24
227 47 230 56
7 56 76 92
38 9 171 84
106 28 141 56
116 28 186 66
254 77 254 91
53 56 181 88
57 87 113 90
67 28 111 77
99 91 216 92
55 76 111 87
178 1 178 15
195 37 219 56
104 22 127 23
27 49 243 52
3 12 101 39
111 91 140 91
3 73 95 76
125 64 126 75
58 75 143 80
32 57 102 84
178 56 201 72
2 79 252 90
158 10 203 43
85 49 106 80
89 47 251 80
30 25 45 38
125 88 130 90
138 47 245 60
5 64 219 79
228 61 247 74
123 46 138 90
133 53 153 73
66 84 185 91
97 30 127 53
97 5 116 13
37 48 139 82
234 89 237 89
94 23 221 55
110 63 225 89
180 48 241 49
248 70 255 88
183 64 217 86
169 56 229 71
182 11 250 47
211 72 217 88
45 90 149 90
48 34 102 59
187 25 239 33
160 82 185 87
177 39 254 43
3 49 93 82
170 17 252 74
19 48 195 68
55 38 201 65
92 19 222 65
151 46 197 57
62 46 153 88
133 38 219 77
250 36 254 42
16 57 204 72
224 15 228 68
131 14 188 51
116 29 223 49
105 16 175 19
57 82 201 91
13 89 83 90
4 48 106 78
24 36 34 90
214 13 227 13
189 3 228 16
91 73 131 73
118 21 119 81
225 14 253 14
70 57 111 89
115 69 204 75
27 61 134 80
244 36 244 37
54 85 255 90
90 46 155 46
166 9 247 44
104 92 240 92
210 54 216 78
5 48 76 60
147 45 200 66
160 9 182 30
96 66 235 78
31 89 111 90
7 71 176 87
225 75 255 80
120 43 137 64
87 69 185 81
33 44 85 65
158 10 211 72
85 85 86 90
55 61 125 75
74 12 218 83
199 21 251 33
161 9 190 77
235 59 252 59
133 85 225 92
28 7 183 71
79 48 226 49
153 79 201 80
66 24 255 61
119 35 210 35
92 31 231 87
41 3 136 58
41 49 224 75
166 8 174 20
174 8 174 46
29 58 167 61
234 10 250 51
51 92 125 92
90 86 235 87
90 36 200 54
148 19 203 83
52 64 120 73
119 80 255 86
254 32 255 66
94 34 238 40
31 12 152 30
240 34 252 55
46 75 158 85
121 52 201 73
154 55 212 87
210 81 247 85
223 14 235 63
96 26 195 60
70 89 80 92
27 42 50 42
180 3 241 14
41 72 199 79
20 58 147 66
138 74 196 90
66 18 128 92
211 23 251 61
148 88 176 91
117 54 145 64
229 53 247 59
27 82 144 89
194 53 239 73
144 20 237 84
17 36 100 67
66 28 187 82
91 52 187 52
67 51 199 63
157 9 180 30
104 14 164 72
40 31 214 31
118 54 126 83
151 11 191 81
88 86 135 87
209 31 212 47
104 61 187 86
23 34 79 83
82 81 174 85
172 29 213 54
118 85 208 85
6 84 197 88
102 24 117 28
142 73 175 92
113 55 190 66
119 60 204 61
59 71 239 89
154 62 224 87
235 41 254 57
113 7 228 86
226 20 244 25
18 87 158 92
138 42 138 57
67 77 238 78
169 19 226 45
162 51 219 57
213 53 219 83
81 51 245 69
230 14 233 88
59 69 183 77
134 2 203 50
230 22 240 22
72 14 134 28
87 83 167 90
87 74 90 84
131 8 138 51
45 27 138 86
208 10 252 92
89 26 167 61
47 34 52 68
102 23 135 35
176 11 192 17
59 75 129 80
70 35 194 62
151 83 174 86
124 39 201 74
31 74 99 77
205 27 210 51
247 67 252 72
9 83 21 88
234 33 250 59
191 72 217 76
43 89 173 89
202 3 209 22
149 47 195 73
91 85 190 86
145 62 225 86
160 22 162 23
119 35 221 37
246 22 254 22
17 62 240 78
45 7 201 87
157 21 195 64
208 89 244 89
238 3 245 8
155 9 212 56
149 6 158 68
218 2 242 77
23 25 175 38
120 47 154 77
62 27 91 84
141 23 232 82
112 46 146 53
127 67 174 68
27 25 160 48
56 64 249 75
44 35 217 63
103 82 159 89
32 42 67 48
210 66 222 70
150 60 180 64
57 17 248 61
132 41 206 71
71 71 160 85
102 16 175 49
24 84 30 86
17 61 82 91
199 59 239 70
11 69 231 74
23 90 250 90
241 82 251 86
157 83 177 90
253 79 254 82
137 55 247 79
4 85 218 85
118 81 204 87
149 73 181 91
205 71 235 77
168 27 231 46
56 81 185 82
208 48 235 72
162 20 233 49
143 10 204 57
77 13 121 30
40 42 77 82
243 75 253 78
14 21 103 27
120 41 125 58
95 92 106 92
44 65 56 85
107 59 247 64
32 82 106 89
211 3 248 31
4 35 128 42
175 43 236 51
34 90 134 92
77 59 205 88
211 58 223 90
119 60 170 87
162 37 169 62
79 42 137 44
223 91 252 92
189 78 209 80
93 45 158 83
229 16 235 65
171 15 254 58
179 78 224 82
240 86 248 91
246 83 252 83
200 58 217 72
139 38 233 39
182 25 199 36
148 20 176 40
167 87 232 89
72 73 171 86
137 76 191 79
200 71 245 87
230 57 251 85
16 38 77 71
31 55 113 65
106 86 112 87
35 86 178 89
125 84 178 92
78 39 181 89
103 78 113 91
197 19 243 29
232 14 250 80
233 34 233 90
28 35 67 53
216 65 253 82
192 36 208 82
6 49 179 66
154 39 198 74
84 57 87 74
85 75 131 86
208 87 232 89
3 43 32 81
109 28 176 56
38 9 140 51
91 67 242 72
76 35 168 35
102 51 118 68
184 13 204 65
238 14 246 45
155 77 235 81
227 66 232 67
225 10 238 30
218 8 241 10
12 41 183 59
52 60 212 73
155 67 174 79
69 86 142 91
7 78 211 78
165 24 249 48
78 35 131 91
121 10 152 52
141 86 177 91
214 48 220 55
169 38 192 42
184 52 193 68
10 5 191 90
129 17 140 48
105 57 149 73
12 57 240 86
165 62 207 71
79 8 243 46
50 81 134 87
145 83 164 86
15 83 57 91
40 6 137 56
85 20 106 81
205 6 254 76
80 4 236 49
129 52 241 61
42 37 174 46
123 28 239 43
32 51 100 73
47 23 90 35
214 71 229 86
92 49 165 76
173 29 243 59
51 71 108 83
168 86 250 87
135 22 152 39
240 50 255 65
143 67 197 80
89 71 241 85
186 5 246 62
253 88 253 92
145 18 188 53
233 91 245 92
41 30 193 65
211 43 218 79
166 86 231 91
106 23 189 51
206 43 238 64
170 77 191 82
170 8 186 30
205 73 224 80
186 12 239 87
68 87 251 87
182 13 190 85
186 12 213 85
99 6 232 40
188 50 240 83
114 18 179 55
216 71 229 72
245 47 250 87
92 62 112 90
227 36 233 83
33 50 235 75
166 27 189 68
228 77 232 89
192 80 224 89
177 86 177 86
253 27 255 62
223 3 231 21
185 62 193 76
152 76 242 79
44 65 132 91
244 6 247 37
79 85 150 90
38 57 97 87
85 58 136 91
50 43 114 71
35 60 79 74
188 2 236 56
231 77 233 82
226 86 229 92
191 45 214 67
163 9 194 9
101 53 114 73
92 57 156 68
114 38 177 66
81 69 86 91
54 31 178 78
75 81 240 85
20 30 200 88
64 29 169 79
249 51 251 60
138 34 140 89
221 79 229 79
187 45 226 86
85 90 110 90
236 18 244 32
180 57 221 72
177 26 207 55
195 82 236 82
15 73 229 77
125 31 202 50
132 25 233 28
102 19 193 24
42 53 76 68
107 69 167 77
86 36 133 72
214 22 241 87
94 79 120 85
80 3 137 23
219 62 236 74
241 49 252 57
137 56 237 80
105 76 191 83
45 6 168 76
44 20 245 50
17 52 89 71
181 67 236 84
146 60 203 78
223 61 250 89
182 64 209 75
192 74 243 89
89 57 221 75
31 36 204 59
227 43 240 52
244 46 255 54
158 34 254 75
128 50 244 52
255 20 255 38
106 84 206 86
35 8 237 51
