1
39 728 300000
5 626 12 712
39 728 39 728
5 388 7 638
10 27 26 709
22 686 29 703
17 220 23 400
25 464 38 650
31 645 35 726
23 127 29 290
1 420 16 581
6 379 25 699
38 651 38 664
27 495 28 577
30 120 30 631
3 268 33 718
17 646 31 669
2 622 38 625
31 35 38 414
11 677 35 705
2 504 16 523
7 718 30 728
31 388 34 461
20 144 39 573
16 537 27 656
14 639 32 716
17 605 26 671
38 685 38 704
35 498 36 557
3 347 26 503
39 511 39 661
5 316 14 352
26 37 39 432
1 355 21 492
6 66 34 597
19 720 39 722
16 633 29 668
21 23 21 54
1 545 26 666
30 473 38 474
15 178 25 269
9 153 32 667
32 603 34 619
1 584 24 718
24 22 29 699
22 593 30 712
10 394 22 609
14 534 23 696
20 344 36 642
24 633 27 679
7 567 19 679
1 276 9 497
15 560 21 610
28 218 29 722
29 531 37 580
35 595 38 671
22 528 29 713
22 404 35 504
20 358 34 394
19 12 20 631
11 296 32 569
13 152 28 471
1 523 10 662
33 248 36 413
25 537 29 677
4 457 25 562
26 193 33 288
15 201 29 206
37 77 39 128
12 405 17 657
19 538 21 597
39 6 39 493
8 28 26 75
21 552 34 678
6 151 39 288
33 18 34 349
11 567 39 646
31 465 35 484
26 553 32 687
8 580 24 709
22 679 25 715
34 641 35 713
37 136 39 651
18 279 36 596
28 78 29 236
39 26 39 345
34 407 38 710
23 3 38 77
36 372 36 618
30 149 30 350
35 637 39 685
4 553 8 676
21 427 27 515
27 442 28 577
2 500 35 608
14 130 38 604
36 467 39 612
30 171 33 394
39 517 39 642
27 631 28 638
20 349 29 613
24 352 33 651
2 345 39 565
23 105 23 510
7 714 36 721
5 555 19 585
1 664 29 695
20 481 25 676
18 588 34 653
3 69 7 681
14 21 34 258
35 8 38 176
2 699 29 727
22 598 34 640
20 351 29 364
9 295 23 717
22 305 22 634
9 104 20 206
1 176 27 316
19 152 26 251
21 574 21 635
3 571 4 705
9 145 36 624
26 466 33 511
15 659 29 689
20 449 37 614
19 578 21 630
36 280 38 309
24 345 26 608
36 195 39 269
36 470 38 648
27 137 31 144
18 482 20 554
1 553 2 604
36 108 36 671
23 368 33 727
22 566 30 671
28 116 31 586
24 110 35 194
17 101 17 506
35 615 35 728
31 102 39 144
15 389 33 642
17 601 23 717
35 197 36 551
33 488 35 504
34 626 37 637
31 653 38 715
24 297 33 405
13 427 13 471
23 710 32 722
39 626 39 680
22 196 24 397
26 182 29 498
13 481 20 520
17 73 17 191
20 64 23 713
29 133 35 172
36 190 38 625
6 299 9 461
23 677 33 679
38 479 39 574
24 188 26 691
15 513 38 642
33 276 34 581
19 254 24 289
5 709 21 721
2 413 23 619
11 87 11 219
26 674 28 690
7 98 10 109
28 686 28 726
34 422 39 433
5 533 32 557
27 355 28 544
4 510 29 554
9 395 23 481
3 263 36 641
9 379 11 412
7 223 20 424
15 565 39 705
17 218 29 687
22 689 24 689
39 321 39 363
11 479 14 689
19 399 20 718
14 335 17 621
26 436 36 570
10 594 38 693
28 198 28 728
7 198 21 400
30 531 39 632
16 518 25 531
1 281 20 609
21 559 33 623
33 638 38 707
32 236 37 637
37 128 39 206
32 114 35 329
1 566 2 686
33 525 37 721
35 5 35 73
27 34 34 680
14 364 19 570
11 531 27 659
7 592 29 718
21 78 38 154
37 49 39 223
12 374 35 450
8 619 35 682
16 488 27 535
19 70 36 81
30 167 38 404
29 175 39 600
36 273 38 275
30 285 31 370
22 480 29 630
36 468 37 483
14 578 19 728
8 421 22 527
26 585 31 701
17 612 27 680
33 19 35 171
15 568 23 632
29 387 32 468
34 279 37 676
10 271 27 557
22 112 39 439
25 144 33 178
31 167 39 558
9 653 39 657
38 421 38 719
37 208 38 409
32 253 38 700
14 79 18 327
18 199 26 629
24 716 39 717
37 249 38 606
34 414 35 648
9 297 30 322
2 622 23 647
23 68 25 516
38 379 39 577
37 523 38 667
3 334 29 388
22 272 33 563
5 342 28 493
12 118 22 582
30 693 37 708
34 342 36 519
27 641 30 694
20 371 36 560
34 541 34 591
32 599 32 613
5 550 36 643
17 11 32 644
35 62 36 293
32 443 35 609
14 196 32 482
13 711 13 716
10 521 35 715
36 315 38 674
7 276 24 458
29 312 38 537
4 368 19 443
14 657 20 704
7 377 19 472
18 527 21 725
1 35 16 329
29 198 36 392
6 75 6 328
31 110 31 287
31 211 36 650
38 34 38 97
29 186 36 516
24 452 34 711
39 130 39 642
27 471 27 655
6 304 37 476
28 148 33 696
29 200 37 261
20 726 20 727
7 662 14 722
17 605 35 654
7 254 35 450
9 135 39 137
9 461 21 512
9 642 33 713
7 53 22 166
11 19 20 126
35 478 39 582
9 595 30 628
36 415 37 724
20 548 36 583
9 609 33 624
23 568 38 692
8 69 9 489
26 459 31 522
22 344 24 406
38 212 39 682
7 454 19 577
21 400 35 518
13 644 14 652
36 559 37 589
23 373 33 560
20 477 39 574
36 78 37 337
21 186 29 663
10 66 18 417
18 11 26 500
39 311 39 695
16 711 25 724
33 223 35 293
39 130 39 335
10 72 16 167
9 5 35 254
19 244 20 443
1 635 1 681
22 641 27 661
15 622 36 719
19 154 22 520
37 417 38 657
24 548 29 662
21 83 27 130
23 339 37 420
36 106 38 487
39 331 39 410
22 70 28 158
14 542 39 719
34 362 34 589
12 132 23 371
28 310 33 728
22 311 30 605
20 104 29 526
26 107 29 326
32 510 39 668
14 172 33 600
30 645 37 652
20 184 27 310
38 62 38 158
21 656 24 657
31 307 33 718
3 515 14 529
11 686 27 697
6 555 26 590
12 691 28 711
34 454 34 674
6 353 23 418
36 271 38 667
29 613 30 639
28 507 28 655
13 263 32 406
36 140 39 213
1 155 24 522
7 544 31 639
18 241 28 510
20 83 33 664
35 406 36 623
4 321 35 596
28 592 29 607
34 125 39 630
7 310 35 543
32 614 32 664
11 437 27 502
5 108 6 670
30 716 37 718
35 47 37 327
14 298 31 352
25 112 26 502
19 490 32 608
36 662 37 708
29 398 37 583
6 219 31 497
4 601 9 625
6 332 7 395
13 387 20 573
29 245 30 718
37 209 39 591
3 522 14 603
2 515 4 685
29 143 31 259
37 44 39 532
4 201 8 346
7 637 12 670
30 522 37 526
32 651 35 707
22 625 22 683
3 668 13 670
33 144 33 318
39 694 39 695
14 5 27 31
12 288 23 573
25 57 37 597
20 286 21 290
35 484 38 693
38 186 38 679
14 359 24 617
12 38 34 420
19 624 39 644
39 242 39 582
3 705 36 721
32 716 36 726
38 194 39 285
14 83 25 355
8 11 37 64
12 132 22 265
27 634 32 699
3 157 30 687
38 531 38 640
27 93 37 287
9 419 18 718
7 105 36 453
3 356 39 472
23 328 28 446
36 612 37 728
37 617 38 718
7 358 23 411
13 415 15 609
21 207 25 471
9 228 17 551
25 322 30 636
38 195 38 205
36 245 36 716
23 220 23 697
38 114 39 570
9 252 28 399
37 623 37 717
39 611 39 631
29 118 33 601
25 204 25 606
16 534 25 542
23 688 37 695
9 280 23 639
5 563 10 680
1 394 3 607
33 158 38 376
31 519 31 595
29 323 38 480
18 117 27 424
4 324 29 600
19 486 26 501
35 309 39 600
14 288 14 677
31 181 36 357
1 702 35 708
31 1 36 146
7 412 18 463
34 521 35 543
1 167 12 275
26 145 27 217
22 154 35 470
16 1 22 430
1 394 9 535
7 333 21 690
1 467 29 713
16 702 27 709
39 80 39 695
10 175 35 639
7 439 19 710
18 593 36 619
38 627 39 655
13 455 25 656
2 640 17 692
16 499 27 598
37 83 38 107
6 711 29 718
4 680 15 722
10 237 35 718
1 97 33 712
8 408 16 582
34 389 38 434
4 480 10 574
33 599 33 697
21 106 31 322
19 275 36 297
30 334 34 659
20 237 25 374
38 463 39 698
3 498 33 498
2 686 28 700
24 452 35 591
9 527 10 549
32 626 33 637
24 291 38 645
5 142 16 604
23 356 34 381
35 93 35 255
32 620 36 632
22 475 32 634
39 15 39 422
14 84 35 356
22 460 26 636
39 220 39 600
7 32 39 605
10 368 24 517
18 11 32 135
22 619 23 709
18 416 26 442
16 474 22 703
33 649 36 695
39 696 39 714
1 354 28 719
36 138 37 569
37 241 38 614
36 668 37 701
28 164 28 384
30 531 36 690
12 179 23 386
31 193 36 480
33 234 37 270
24 276 25 540
28 712 35 717
2 271 25 448
28 83 31 461
3 319 10 488
36 721 39 728
8 87 23 105
12 224 39 425
11 5 36 235
10 304 30 513
8 347 33 669
7 467 35 523
29 447 32 494
8 540 22 620
35 131 36 133
26 349 26 607
7 597 27 643
1 279 24 327
39 216 39 504
31 358 37 411
37 641 38 676
17 267 38 279
1 652 12 723
13 136 22 604
31 245 37 425
25 655 32 690
39 478 39 493
24 460 30 709
18 479 26 656
19 30 31 120
8 362 37 410
30 10 36 57
31 627 35 657
27 207 34 226
17 134 30 510
21 227 29 447
31 97 36 318
24 149 33 191
8 725 38 725
28 625 29 651
24 337 27 639
32 80 33 590
32 216 34 348
14 45 31 526
20 198 26 371
24 433 34 520
22 142 37 392
15 664 18 707
34 15 34 125
6 177 12 478
12 114 28 561
20 505 35 670
36 606 38 698
21 145 31 156
39 468 39 646
5 436 36 611
29 116 38 464
19 602 37 608
1 534 15 550
15 224 36 644
20 257 31 651
30 229 39 316
25 528 35 636
27 479 35 693
9 240 22 298
11 220 39 491
2 563 31 709
31 193 34 297
6 112 7 712
19 374 33 659
7 401 12 681
22 88 37 465
35 515 39 693
21 278 21 707
20 585 37 656
10 164 24 342
34 226 37 513
1 475 3 640
27 31 38 375
12 191 24 349
27 222 28 487
35 32 35 517
1 97 10 126
30 97 35 272
13 527 13 661
38 612 39 630
9 666 11 721
28 493 30 701
21 640 38 645
19 410 29 452
18 618 20 675
39 153 39 453
38 24 38 353
31 378 34 658
8 467 17 586
30 152 34 288
20 721 31 728
28 365 33 369
33 605 39 652
19 683 24 689
36 508 39 659
1 268 34 468
19 337 20 618
16 11 19 645
14 690 24 704
18 496 20 707
15 520 35 720
11 72 30 88
32 683 38 711
21 258 23 668
32 332 39 592
13 363 28 486
27 649 27 664
13 171 20 677
34 685 39 699
20 566 20 700
24 542 34 617
39 549 39 681
24 301 36 387
4 274 6 489
23 505 36 678
29 407 32 602
2 524 38 628
30 207 37 540
16 660 31 701
1 76 11 706
9 691 9 704
14 455 29 517
10 31 31 287
2 227 15 415
35 43 39 495
28 195 39 537
14 717 34 721
4 151 29 634
7 334 13 454
39 371 39 579
6 285 14 658
33 351 35 450
29 524 33 696
14 456 15 544
22 249 39 592
37 126 39 608
25 79 26 223
34 421 37 632
1 706 35 706
34 212 37 719
4 190 14 305
35 400 38 433
20 65 37 149
26 282 31 602
18 604 30 712
24 477 39 652
34 591 38 614
26 193 39 616
3 26 5 256
34 363 35 492
17 108 24 125
20 378 36 576
22 272 38 630
16 619 18 657
10 507 14 639
12 150 30 415
12 119 20 380
27 167 37 573
33 147 34 425
36 359 39 695
8 168 26 233
27 408 27 468
4 166 37 512
21 156 24 382
19 381 25 588
33 558 35 688
12 532 33 638
38 399 39 435
24 518 32 624
1 323 24 385
29 544 29 569
15 466 31 684
2 596 24 689
3 311 35 426
10 713 34 718
9 140 37 384
34 641 37 694
38 340 39 603
25 306 35 708
37 96 39 451
24 373 39 376
10 587 24 644
27 714 34 721
12 158 25 308
21 434 24 488
10 620 22 676
20 115 30 533
31 463 37 716
23 615 28 704
28 561 33 585
6 414 9 449
22 491 36 600
1 351 16 500
17 82 29 335
25 483 39 672
8 245 32 654
36 611 38 698
26 345 27 357
33 229 37 698
8 685 38 693
20 707 34 711
30 38 36 249
31 315 34 427
5 548 37 598
17 224 32 681
8 260 11 594
10 447 35 553
28 460 37 694
6 187 29 250
23 553 30 567
3 530 9 587
8 460 31 544
32 614 35 696
4 104 9 238
28 445 36 455
26 478 32 676
2 233 26 310
19 410 19 494
25 448 35 490
13 28 21 657
17 589 18 711
23 599 31 677
21 197 35 313
12 157 34 723
23 668 24 720
16 97 27 567
36 662 38 671
19 228 35 566
6 262 16 438
9 505 27 655
23 210 35 497
6 576 31 610
39 428 39 625
11 271 15 699
25 163 30 308
14 52 24 278
28 312 32 343
17 213 38 353
12 137 22 690
9 96 24 114
39 490 39 583
23 355 34 382
38 695 38 716
4 141 17 343
37 531 37 659
20 347 22 649
7 172 9 550
25 212 26 710
25 189 34 264
33 693 36 726
10 202 21 333
14 646 37 707
6 552 21 586
24 267 26 682
7 370 23 397
14 412 37 445
29 173 35 472
36 405 36 421
30 117 37 186
25 431 35 651
4 582 6 677
10 270 18 334
21 628 35 650
25 409 33 519
23 203 33 497
34 236 35 517
9 231 25 300
29 33 32 716
32 645 39 655
36 131 38 553
24 657 25 670
39 129 39 569
28 597 32 623
4 433 38 482
37 209 37 280
5 211 29 423
37 645 37 665
26 546 38 682
32 41 38 338
11 414 35 702
6 78 38 458
3 709 11 712
28 258 38 699
30 453 34 493
24 295 32 376
39 251 39 333
10 372 22 492
15 120 21 351
10 107 33 333
29 255 39 286
23 450 37 473
28 448 31 670
9 610 13 685
4 351 39 398
35 171 36 450
35 518 35 722
37 526 39 700
12 647 34 650
32 673 39 676
35 107 37 291
3 279 11 408
24 718 31 718
8 709 22 715
3 152 6 233
24 302 31 536
5 37 20 685
22 680 29 687
3 270 22 661
4 5 14 485
28 678 35 683
34 203 35 463
25 686 28 721
20 420 37 499
21 418 24 580
10 38 23 295
39 505 39 638
15 316 17 542
25 513 27 584
24 331 37 627
34 353 36 678
22 254 24 388
17 333 28 403
8 363 24 615
7 621 11 651
10 148 13 344
27 702 31 707
33 439 33 552
1 496 2 624
17 462 21 629
7 6 11 390
14 184 28 490
19 593 25 631
13 462 23 680
34 470 39 470
25 439 31 558
20 491 37 556
23 108 29 249
30 590 35 621
19 68 27 603
10 638 26 651
19 577 36 698
25 695 30 719
22 73 37 173
7 635 7 684
9 271 23 538
38 516 39 587
34 407 38 723
34 411 37 500
13 413 13 522
29 299 34 451
33 407 39 648
1 703 39 719
9 399 18 522
29 616 30 664
7 722 23 726
26 544 32 564
27 435 35 497
17 570 36 712
9 136 29 650
9 679 30 686
13 532 37 615
7 466 26 480
35 364 37 430
38 373 38 562
36 234 38 516
17 91 36 688
21 717 31 723
21 19 32 301
37 535 37 713
9 587 19 728
11 709 25 709
34 195 38 675
2 690 34 715
29 574 31 659
2 533 35 576
29 580 39 679
16 135 35 384
37 235 38 453
22 62 32 264
19 505 29 684
30 356 37 496
24 291 34 500
20 16 39 329
28 41 30 624
12 324 12 443
1 328 38 362
5 221 25 353
33 543 37 547
25 511 29 726
18 635 29 646
25 127 28 456
24 667 27 688
28 502 34 573
20 532 32 607
32 629 38 696
16 494 38 584
38 115 39 251
34 269 36 546
12 232 29 413
18 537 29 683
23 638 38 714
33 6 34 209
22 563 24 625
32 725 33 725
2 137 11 455
8 281 23 602
7 278 24 283
23 139 28 583
30 524 31 650
16 278 25 638
29 617 34 724
11 372 28 572
23 672 39 693
10 471 31 623
11 30 11 611
39 169 39 579
29 542 37 644
9 165 27 220
26 470 28 539
14 228 27 356
31 176 39 360
28 144 39 574
26 562 33 629
15 52 30 347
13 166 24 247
19 178 26 354
4 402 23 629
2 563 35 577
21 617 29 667
5 252 28 660
29 601 39 696
35 171 36 404
1 187 27 306
13 262 28 271
13 510 14 572
20 380 32 696
25 148 26 260
30 497 34 531
12 171 30 261
23 358 26 436
38 502 38 595
19 599 39 725
16 17 17 333
3 356 18 598
35 400 36 523
23 65 33 480
36 601 36 632
14 678 31 704
31 101 32 446
28 111 29 573
24 156 34 658
18 661 29 724
26 662 38 683
13 515 33 616
36 130 39 310
17 642 28 644
34 34 36 262
3 86 13 287
39 565 39 658
30 182 34 184
29 76 33 470
14 720 21 724
18 502 29 532
20 722 22 725
37 437 37 445
4 602 13 658
22 702 36 713
32 208 33 259
35 517 39 544
32 470 38 722
18 374 20 503
14 119 17 435
21 573 26 678
15 453 16 555
14 606 18 710
7 57 17 400
38 70 38 369
6 496 17 668
24 417 26 459
31 432 37 650
23 258 29 613
18 110 38 389
5 150 38 337
16 707 23 714
14 305 29 469
12 267 12 635
8 447 39 674
7 565 14 595
1 620 14 673
26 238 39 259
18 525 33 701
30 406 35 409
28 445 36 485
20 193 34 660
11 97 34 564
6 319 30 395
26 444 29 535
11 252 12 428
20 547 36 719
1 545 7 720
35 282 35 638
26 169 34 233
34 294 35 513
22 469 30 718
7 529 31 720
1 520 23 650
16 345 16 667
24 532 34 676
30 177 37 627
21 275 28 462
24 366 25 481
7 511 13 614
18 59 19 458
22 131 37 334
17 614 23 631
18 695 27 728
38 328 38 465
7 80 35 130
28 193 28 656
20 157 22 521
3 250 9 319
37 579 38 658
29 442 32 648
5 115 19 527
28 58 31 223
37 95 37 504
22 248 30 544
2 40 18 392
11 711 11 725
31 651 39 693
6 197 22 279
5 270 13 302
39 700 39 710
3 280 10 401
19 82 33 274
18 295 21 604
32 138 34 625
22 48 34 650
37 104 37 490
25 651 36 716
30 520 36 578
18 100 39 619
35 584 39 644
31 499 34 593
2 9 27 661
39 156 39 430
30 226 35 447
9 231 12 664
16 533 38 687
27 665 34 705
26 256 27 518
26 466 27 548
38 166 38 268
20 366 37 477
39 452 39 664
4 364 39 376
18 156 27 289
32 378 35 538
36 381 38 396
4 206 30 538
4 296 12 709
2 286 33 433
35 532 36 645
9 433 23 513
2 92 20 318
8 44 25 479
30 628 37 661
12 639 24 700
12 664 32 703
14 445 15 514
23 44 24 538
3 23 22 135
26 141 30 358
28 657 32 720
25 487 32 663
2 11 33 294
28 636 35 703
13 130 13 671
34 596 39 669
9 373 35 720
38 695 38 727
7 512 23 536
2 37 20 254
26 388 38 631
8 150 14 596
5 285 33 714
3 714 37 725
29 27 35 94
27 523 33 710
34 290 37 563
38 646 38 675
29 410 33 705
31 446 35 636
29 591 35 698
20 240 31 457
29 633 33 675
8 424 15 723
17 158 34 218
18 603 25 645
37 387 37 540
7 418 26 609
14 239 30 423
13 302 26 507
17 424 20 660
38 286 38 688
16 468 39 574
4 235 12 707
24 89 25 263
28 253 28 667
12 37 33 248
7 410 12 535
27 719 29 727
39 598 39 622
33 332 39 545
3 430 28 492
24 235 34 679
25 708 28 709
35 298 36 552
21 646 25 690
13 159 38 567
2 215 6 472
26 527 30 600
28 460 30 720
32 266 34 663
5 209 15 452
19 84 25 603
18 201 28 668
14 486 39 636
28 25 31 116
34 580 35 590
31 166 39 562
33 597 38 605
13 642 26 708
28 102 32 683
15 308 33 363
21 6 21 474
15 13 38 597
29 211 39 274
10 700 35 706
30 348 36 628
8 106 9 259
11 557 30 626
27 550 33 721
10 151 28 650
5 26 16 83
16 77 31 477
37 116 37 148
36 335 38 608
25 182 36 372
9 379 9 401
1 391 12 543
26 367 39 507
26 472 35 524
6 321 6 686
14 696 16 703
31 103 37 351
22 96 27 143
8 175 33 337
28 567 39 582
27 304 30 466
29 136 34 691
19 559 31 632
39 199 39 256
2 139 25 520
34 391 36 439
23 18 36 248
21 199 24 479
32 554 33 601
16 561 32 588
24 592 31 649
3 569 17 661
36 388 36 637
1 708 28 722
8 202 15 226
17 438 25 459
23 443 34 609
35 227 37 428
17 459 33 726
25 703 26 716
19 305 32 641
34 526 37 685
9 489 20 584
4 101 26 622
1 245 30 690
3 350 32 625
11 376 30 582
27 56 31 302
20 250 34 598
32 629 34 698
32 103 39 400
11 19 30 481
17 431 38 490
14 547 31 660
9 47 33 431
9 109 9 177
16 63 34 495
5 185 36 241
35 674 35 713
16 128 28 313
38 218 39 662
36 257 36 373
25 113 26 600
1 724 25 728
29 537 31 550
21 379 23 403
9 404 20 601
38 220 38 288
21 485 37 553
16 241 29 427
33 693 37 720
8 151 25 600
12 463 19 479
33 74 38 477
26 589 36 692
24 648 25 669
26 136 35 489
36 353 38 605
16 636 27 662
6 134 14 590
39 297 39 678
23 127 38 355
29 563 34 566
14 163 17 599
39 459 39 690
25 299 35 507
27 477 34 647
21 47 37 189
15 720 31 726
37 528 38 528
2 584 28 588
23 237 25 596
25 47 32 727
11 343 14 414
20 208 31 538
3 580 5 582
28 394 35 530
23 375 39 608
21 396 21 582
36 38 37 349
6 587 38 607
22 595 35 640
25 29 30 306
1 77 31 384
35 410 38 607
25 60 34 702
36 661 38 696
28 727 36 728
25 351 34 407
22 281 34 591
27 365 30 392
35 352 36 510
30 589 39 723
7 557 31 701
4 69 31 477
13 416 33 728
10 724 28 725
21 649 37 677
22 359 24 586
34 167 35 202
1 229 10 420
26 476 33 706
7 435 16 497
27 687 29 715
17 377 24 594
14 601 20 696
25 99 39 260
16 289 21 412
25 297 38 480
29 465 34 572
9 136 27 414
20 46 31 669
27 367 38 519
18 339 38 409
14 626 16 704
4 607 34 684
3 490 20 508
16 282 22 689
12 651 33 658
26 484 30 678
1 516 19 582
10 631 23 665
11 235 35 350
29 136 30 280
25 727 32 727
27 249 37 692
32 44 32 85
33 210 37 447
27 98 36 260
20 643 31 698
17 374 39 604
27 612 36 700
7 400 36 569
7 549 10 584
9 203 12 624
20 158 20 486
34 80 35 138
26 81 28 691
36 492 39 569
34 723 37 728
39 565 39 659
25 439 38 675
19 329 33 509
4 387 30 514
16 151 33 316
16 704 31 704
21 244 29 397
25 454 37 534
34 287 35 490
1 510 39 560
23 541 29 605
16 70 22 131
1 214 2 602
36 465 39 509
36 230 39 452
4 348 34 350
34 301 35 528
9 450 15 656
4 439 18 648
19 409 31 682
4 373 30 578
28 58 30 587
33 506 39 583
37 69 37 115
12 95 15 110
1 515 20 628
14 568 26 639
18 259 34 697
30 213 39 628
27 30 30 159
30 617 38 671
2 578 4 677
26 78 39 160
33 82 38 148
10 199 38 244
28 484 38 502
6 260 38 582
20 34 30 557
36 322 38 386
25 482 37 701
31 137 33 530
31 534 35 634
6 284 21 688
16 365 28 436
20 501 21 713
27 296 33 584
7 302 19 406
38 421 38 440
20 384 38 495
35 208 35 449
2 512 23 693
2 445 6 580
23 413 38 548
32 151 37 659
15 708 23 725
26 156 29 481
18 372 27 481
33 174 39 589
28 50 29 264
13 404 37 422
22 382 32 579
6 231 20 508
34 452 39 591
28 726 36 727
33 620 33 686
8 626 8 685
35 458 38 548
14 491 37 541
38 311 39 388
34 289 34 300
4 94 35 491
4 115 8 324
25 376 26 588
31 140 36 237
35 585 38 614
9 49 17 682
37 264 39 273
32 636 34 704
31 427 37 592
14 500 32 713
31 561 31 713
39 34 39 638
34 214 35 515
36 454 37 637
22 546 35 599
12 696 29 710
37 218 39 341
3 280 6 505
27 109 31 499
7 38 22 678
18 65 21 574
13 26 36 378
6 188 36 618
36 470 36 617
33 675 36 721
5 591 30 669
24 343 34 580
34 408 34 546
14 330 14 536
18 542 24 671
21 622 23 674
31 525 34 658
24 255 25 475
17 225 19 711
28 604 36 667
15 558 25 609
1 674 39 700
26 1 30 458
15 561 18 716
9 533 22 714
13 557 13 601
27 7 39 650
24 446 36 568
17 450 23 566
19 248 33 529
37 588 37 651
36 388 39 517
13 23 14 590
28 469 31 589
13 592 27 682
2 356 27 546
36 603 36 648
21 589 38 689
34 718 34 724
30 687 39 724
6 529 12 722
15 528 25 702
10 317 29 591
10 294 15 604
4 666 12 713
39 519 39 659
30 71 39 531
19 67 19 590
39 526 39 701
16 37 23 240
25 229 33 412
1 421 38 519
9 134 25 305
33 521 39 594
6 367 21 430
26 255 30 545
10 515 35 640
21 676 33 704
36 536 38 682
16 368 31 611
20 495 31 615
17 576 36 723
20 271 32 446
3 259 17 485
37 98 38 422
2 693 26 706
27 518 28 529
32 728 36 728
7 213 30 326
20 118 27 569
29 438 35 532
17 23 30 544
36 186 36 404
27 713 39 719
19 48 39 281
22 83 30 374
2 457 34 719
23 250 39 709
20 668 29 683
3 444 16 652
29 76 32 526
16 143 39 377
36 293 39 537
34 147 38 531
32 82 34 157
5 92 16 355
18 578 32 600
11 409 36 671
37 342 39 630
30 8 34 584
11 61 39 197
1 656 38 715
5 697 17 705
20 437 35 713
24 375 32 659
28 487 32 613
4 706 16 708
20 123 22 356
35 201 38 487
8 88 18 110
3 92 30 255
35 83 37 494
6 83 38 123
18 717 37 726
21 688 28 703
11 464 39 532
34 672 36 723
1 37 24 623
22 285 29 596
25 225 34 313
36 311 38 655
14 611 36 708
14 414 31 644
1 527 5 652
11 546 11 607
3 126 9 151
12 212 13 718
18 84 37 599
9 50 25 628
9 625 26 626
17 550 22 645
38 713 39 715
22 176 38 273
36 180 39 266
23 103 29 707
33 526 35 655
10 316 18 373
10 680 27 726
3 168 19 618
32 181 32 696
15 512 32 625
3 222 22 644
34 40 36 311
12 446 35 520
20 510 38 721
34 175 35 329
35 362 35 653
29 475 39 541
14 141 17 605
27 492 31 605
30 671 34 719
36 413 39 475
37 590 39 698
23 182 37 249
37 590 37 716
15 436 21 665
35 412 35 426
3 686 6 698
22 290 33 380
21 450 29 599
32 383 32 418
23 502 25 628
25 179 32 607
20 567 37 655
15 311 24 639
29 5 38 273
39 683 39 710
30 77 37 108
32 246 37 554
30 438 38 454
6 466 37 550
29 108 35 198
7 157 22 501
